series_name,network,season,title,imdb,engagement,date_aired,run_time,format,monster_name,monster_gender,monster_type,monster_subtype,monster_species,monster_real,monster_amount,caught_fred,caught_daphnie,caught_velma,caught_shaggy,caught_scooby,captured_fred,captured_daphnie,captured_velma,captured_shaggy,captured_scooby,unmask_fred,unmask_daphnie,unmask_velma,unmask_shaggy,unmask_scooby,snack_fred,snack_daphnie,snack_velma,snack_shaggy,snack_scooby,unmask_other,caught_other,caught_not,trap_work_first,setting_terrain,setting_country_state,suspects_amount,non_suspect,arrested,culprit_name,culprit_gender,culprit_amount,motive,if_it_wasnt_for,and_that,door_gag,number_of_snacks,split_up,another_mystery,set_a_trap,jeepers,jinkies,my_glasses,just_about_wrapped_up,zoinks,groovy,scooby_doo_where_are_you,rooby_rooby_roo,batman,scooby_dum,scrappy_doo,hex_girls,blue_falcon,fred_va,daphnie_va,velma_va,shaggy_va,scooby_va
Laff-a-Lympics,ABC,1,England,6.3,23.0,1977-09-17,12,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Urban,England,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,1.0,0.0,False,False,False,False,True,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,"Hang in There, Scooby-Doo",7.4,76.0,1977-09-24,24,TV Series,Pterodactyl Ghost,Male,Ghost,Pterodactyl,Dinosaur,fake,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,Mountain,United States,2,False,True,Mr Bohannon,Male,1,Theft,,,False,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Florida,7.1,22.0,1977-09-24,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,False,False,False,,Swamp,Florida,0,,,,,0,,,,False,0,,,,,,,,,,,,False,True,False,False,True,,,,,
Laff-a-Lympics,ABC,1,China,7.1,22.0,1977-09-24,12,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,True,False,False,False,False,,Urban,Hong Kong,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,0.0,1.0,False,False,False,False,True,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,The Chiller Diller Movie Thriller,7.9,77.0,1977-10-01,24,TV Series,Phantom of Milo Booth,Male,Ghost,Phantom,Human,fake,1,True,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,Rural,United States,6,False,True,Jim Moss,Male,1,Competition,,,False,0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,1.0,False,True,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,The Sahara Desert,7.2,21.0,1977-10-01,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,False,False,False,,Desert,Africa,0,,,,,0,,,,False,0,,,,,,,,,,,,False,False,False,False,True,,,,,
Laff-a-Lympics,ABC,1,Scotland,7.2,21.0,1977-10-01,12,TV Series (segmented),Lochness Monster,Female,Animal,Lochness Monster,Lochness Monster,real,1,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Rural,Scotland,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,0.0,0.0,False,True,False,False,False,,,,Casey Kasem,Don Messick
The Scooby-Doo Show,ABC,2,The Spooky Case of the Grand Prix Race,7.4,75.0,1977-10-08,24,TV Series,Phantom Racer,Male,Ghost,Phantom,Human,fake,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,Desert,United States,4,False,True,Ken Rodgers,Male,1,Theft,,,False,0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,France,6.8,19.0,1977-10-08,11,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,False,False,False,,Rural,France,0,,,,,0,,,,False,0,,,,,,,,,,,,False,False,False,False,True,,,,,
Laff-a-Lympics,ABC,1,Australia,6.8,19.0,1977-10-08,11,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,False,False,False,,Rural,Australia,0,,,,,0,,,,False,0,,,,,,,,,,,,False,True,False,False,True,,,,,
The Scooby-Doo Show,ABC,2,The Ozrk Witch,8.1,78.0,1977-10-15,24,TV Series,"Ghost of Witch McCoy,Zombie","Female,Male,","Ghost,Undead","Witch,Zombie","Human,Human",fake,2,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Forest,United States,3,False,True,"Aggie Wilkins,Zeke Harkins","Female,Male",2,Smuggling,,,False,0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,"Athens, Greece",6.8,19.0,1977-10-15,12,TV Series (segmented),,,,,,,0,,,,False,False,,,,False,False,,,,False,False,,,,False,False,False,False,False,,Rural,Greece,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,0.0,0.0,False,False,False,False,False,,,,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,The Ozarks,6.8,19.0,1977-10-15,12,TV Series (segmented),,,,,,,0,,,,,,,,,,,,,,,,,,,,,False,False,False,,Rural,Missouri,0,,,,,0,,,,False,0,,,,,,,,,,,,False,True,False,False,True,,,,,
The Scooby-Doo Show,ABC,2,Creepy Cruise,7.7,78.0,1977-10-22,24,TV Series,Futuristic Monster,Male,Animal,Humanoid,Insect,fake,1,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,Ocean,United States,2,False,True,"Professor Von Klamp,Simon Grady","Male,Male",2,Theft,,,False,0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,False,False,False,False,False,Frank Welker,Heather North,Pat Stevens,Casey Kasem,Don Messick
Laff-a-Lympics,ABC,1,Italy,6.6,18.0,1977-10-22,12,TV Series (segmented),,,,,,,0,,,,False,,,,,False,,,,,False,,,,,False,,False,False,False,,Urban,Italy,0,,,,,0,,,,False,0,,,,,,,,0.0,0.0,1.0,,False,False,False,False,True,,,,Casey Kasem,
